LCD (Å),Sacc (m2/gr),Porosity,Qst-CH4 (kJ/mol),%C,%F,%H,%N,%O,%S,%Si,NCH4 - 10 bar (mol/kg)
7.47996,1784.11,0.579499,17.8772591722,57.14285714,0,28.57142857,14.28571429,0,0,0,5.5247632285
9.07433,5381.13,0.784961,11.9632691827,57.14285714,0,28.57142857,14.28571429,0,0,0,6.6767738123
8.45906,5157.58,0.782604,11.2900596937,57.14285714,0,28.57142857,14.28571429,0,0,0,5.5838783202
10.27343,4432.94,0.78079,11.548627736,57.14285714,0,28.57142857,14.28571429,0,0,0,5.8647146382
15.31298,4570.83,0.776705,11.7213956399,58.33333333,0,29.16666667,8.333333333,4.166666667,0,0,4.3809497761
7.67482,4080.27,0.706874,12.7758866205,58.33333333,0,29.16666667,8.333333333,4.166666667,0,0,5.589534439
10.61188,5096.33,0.772091,10.1775706829,58.33333333,0,29.16666667,8.333333333,4.166666667,0,0,4.4748335391
6.74774,1356.76,0.427693,16.1432377354,66.66666667,0,33.33333333,0,0,0,0,3.653768299
10.07376,2944.63,0.720757,14.2324725318,66.66666667,0,33.33333333,0,0,0,0,7.431711934
8.80316,5324.26,0.788989,10.8947171754,66.66666667,0,33.33333333,0,0,0,0,5.6157724973
9.56498,5210.56,0.793544,10.4605555961,66.66666667,0,33.33333333,0,0,0,0,5.6295955202
12.27717,5067.56,0.774071,9.6835545109,60.86956522,0,30.43478261,0,8.695652174,0,0,3.7401495775
17.09511,4515.92,0.783315,11.7004921407,60.86956522,0,30.43478261,0,8.695652174,0,0,4.0936504847
18.64667,4319.53,0.784122,15.8990415614,60.86956522,0,30.43478261,0,8.695652174,0,0,4.2718437547
13.76037,4175.38,0.798844,13.1089630918,60.86956522,0,30.43478261,0,8.695652174,0,0,5.031437567
7.50747,4677.2,0.740532,12.0607067493,60.86956522,0,30.43478261,0,8.695652174,0,0,5.4183926271
8.37501,3527.32,0.639271,13.7200675124,59.25925926,0,40.74074074,0,0,0,0,5.0552774048
7.5402,4963.78,0.710032,11.2299247009,59.25925926,0,40.74074074,0,0,0,0,5.4577789423
11.73995,4329.49,0.73238,12.324333571,59.25925926,0,40.74074074,0,0,0,0,6.1989393433
13.25725,5520,0.789617,8.0437281549,59.25925926,0,40.74074074,0,0,0,0,3.059477275
6.93446,4393.7,0.679213,12.4365032899,59.25925926,0,40.74074074,0,0,0,0,5.070006141
9.98609,4033.23,0.669474,12.5444022239,59.25925926,0,40.74074074,0,0,0,0,5.4444550477
10.9993,1805.16,0.580437,18.376189832,66.66666667,0,20,13.33333333,0,0,0,8.6272868158
15.44055,2533.16,0.782201,13.5239484835,66.66666667,0,20,13.33333333,0,0,0,7.8872419503
12.89059,3602.38,0.788354,21.5244736128,70,0,30,0,0,0,0,5.7210657955
15.14301,2812.99,0.744432,14.22356409,70.58823529,0,29.41176471,0,0,0,0,8.2845846334
13.05372,3145.47,0.773369,14.8167056586,70,0,30,0,0,0,0,7.427972153
11.02996,3880.55,0.750119,13.2929466782,61.9047619,0,35.71428571,2.380952381,0,0,0,5.2697821133
10.54138,4829.85,0.795456,14.4613911289,61.70212766,0,31.91489362,6.382978723,0,0,0,6.0181402181
13.80103,4577.81,0.787296,10.0966603555,62.85714286,0,31.42857143,5.714285714,0,0,0,4.3498657983
12.91778,3129.4,0.724666,17.5739829996,61.17647059,0,34.11764706,4.705882353,0,0,0,4.4349069851
13.82694,3776.38,0.789567,12.4135392816,64.40677966,0,32.20338983,3.389830508,0,0,0,3.9430554437
16.24098,2655.02,0.680432,20.1604527287,62.5,0,33.33333333,4.166666667,0,0,0,4.0751843021
9.43658,3075.22,0.680773,15.5188671795,51.61290323,0,22.58064516,12.90322581,12.90322581,0,0,4.3918288106
11.51408,4433.82,0.777955,13.0688147671,62.61682243,0,33.64485981,3.738317757,0,0,0,6.1363475234
14.46903,3150.3,0.724939,14.169538118,53.96825397,0,26.98412698,12.6984127,6.349206349,0,0,6.3861660904
16.30677,3907.97,0.773739,11.9235032479,45.71428571,0,37.14285714,17.14285714,0,0,0,4.4544190754
15.99951,4140.53,0.788513,11.2042633805,51.61290323,0,29.03225806,6.451612903,12.90322581,0,0,3.9536509078
7.86481,3840.46,0.639971,16.0813866689,51.28205128,0,43.58974359,5.128205128,0,0,0,6.0799481935
15.04982,3867.5,0.729121,12.4480825027,51.28205128,0,43.58974359,5.128205128,0,0,0,4.5753931006
9.53155,4600.04,0.720779,11.4025730787,57.14285714,0,32.14285714,7.142857143,3.571428571,0,0,4.1073623201
7.55219,1478.41,0.377091,11.1478345455,57.14285714,0,32.14285714,7.142857143,3.571428571,0,0,1.3602089563
19.3405,5709.39,0.793404,9.5822992646,53.06122449,0,42.85714286,4.081632653,0,0,0,3.4340888408
13.4862,4456.17,0.705101,11.2730601779,53.06122449,0,42.85714286,4.081632653,0,0,0,3.9157979331
18.18523,5652.78,0.769127,12.0312423311,53.06122449,0,42.85714286,4.081632653,0,0,0,4.0267981179
11.50169,4890.38,0.770415,10.7198444224,48.88888889,0,20,13.33333333,17.77777778,0,0,3.5756646471
17.83068,4528.49,0.793145,10.7749683298,48.88888889,0,20,13.33333333,17.77777778,0,0,3.0611762829
11.79012,3468.49,0.703546,12.5287616645,48.88888889,0,20,13.33333333,17.77777778,0,0,3.5605175022
17.77873,4115.59,0.760325,13.1037909907,48.88888889,0,20,13.33333333,17.77777778,0,0,3.4171529681
13.71721,4689.54,0.74984,12.7905655768,48.88888889,0,28.88888889,13.33333333,8.888888889,0,0,4.2705033324
7.70604,1303.75,0.329111,11.0215055346,56.66666667,0,36.66666667,6.666666667,0,0,0,1.110359033
15.62639,4866.79,0.759245,13.0348025179,56.66666667,0,36.66666667,6.666666667,0,0,0,5.4983459539
13.38176,4634.94,0.778142,11.0248815596,51.28205128,0,23.07692308,15.38461538,10.25641026,0,0,3.7918398401
12.86594,2516.96,0.62758,13.4688669792,56.41025641,0,28.20512821,10.25641026,5.128205128,0,0,2.4998724662
12.64291,3260.39,0.679804,11.384687998,57.14285714,0,25.71428571,17.14285714,0,0,0,2.5253681224
7.61697,826.2,0.228649,11.2131016361,55.17241379,0,27.5862069,10.34482759,6.896551724,0,0,0.9462023962
12.96488,2660.75,0.651419,13.0277552116,59.45945946,0,24.32432432,10.81081081,5.405405405,0,0,2.5924862624
7.76052,4122.11,0.727774,13.1958480945,58.62068966,0,27.5862069,10.34482759,3.448275862,0,0,6.8833509603
9.6214,5140.39,0.764927,10.2778347713,51.1627907,0,34.88372093,9.302325581,4.651162791,0,0,4.190524468
15.93569,3948.41,0.790456,12.9574927069,58.06451613,0,29.03225806,12.90322581,0,0,0,4.506068025
16.19566,3025.85,0.742931,16.210065766,59.45945946,0,29.72972973,10.81081081,0,0,0,4.6430886778
9.47075,4801.54,0.790856,13.0714944611,59.45945946,0,29.72972973,10.81081081,0,0,0,6.9072313811
16.14838,3280.14,0.722261,14.4845826814,54.05405405,0,35.13513514,10.81081081,0,0,0,4.0154429888
9.52883,5136.52,0.7909,12.6347802943,54.05405405,0,35.13513514,10.81081081,0,0,0,6.9485748014
16.07179,3576.28,0.783005,13.3468661789,56.25,0,28.125,12.5,3.125,0,0,4.5058450718
15.40325,4768.08,0.777474,10.9992251379,54.54545455,0,39.39393939,6.060606061,0,0,0,4.4314210827
7.27794,4191.86,0.672258,13.2173107917,54.54545455,0,39.39393939,6.060606061,0,0,0,6.7332479968
15.98027,4463.8,0.741411,15.1639089854,54.54545455,0,39.39393939,6.060606061,0,0,0,6.4226438061
15.88756,3113.75,0.727666,13.7524163421,52.77777778,0,33.33333333,13.88888889,0,0,0,3.7744914041
11.0465,5779.95,0.797797,9.6961341816,53.65853659,0,36.58536585,9.756097561,0,0,0,4.3619213909
15.9458,3041.58,0.700508,12.9092612022,54.28571429,0,31.42857143,11.42857143,2.857142857,0,0,3.4525740086
9.52713,5199.67,0.794209,12.3735478732,54.28571429,0,31.42857143,11.42857143,2.857142857,0,0,6.532330667
15.92476,2847.88,0.734326,14.3870115812,54.28571429,0,25.71428571,11.42857143,8.571428571,0,0,3.838296722
7.77236,1857.26,0.468062,11.2189923269,56,0,28,16,0,0,0,2.0791037315
11.40267,3837.44,0.711196,11.2842989706,56,0,28,16,0,0,0,3.6323595669
7.65318,1258.53,0.364794,11.4776113065,53.57142857,0,32.14285714,14.28571429,0,0,0,1.2578077152
14.7629,3739.21,0.775908,11.8124453194,51.61290323,0,22.58064516,12.90322581,12.90322581,0,0,4.0483523716
10.26528,4634.66,0.798267,10.8501009142,51.61290323,0,22.58064516,12.90322581,12.90322581,0,0,3.7813870208
14.56744,4907.5,0.781035,10.7232400175,51.61290323,0,35.48387097,12.90322581,0,0,0,4.2866044697
7.76215,904.945,0.263099,12.9627859872,57.69230769,0,23.07692308,19.23076923,0,0,0,1.5062450413
7.81455,4405.15,0.732221,12.3257894905,55.55555556,0,25.92592593,14.81481481,3.703703704,0,0,6.4214968239
7.75037,900.922,0.261826,11.7919951727,55.55555556,0,25.92592593,14.81481481,3.703703704,0,0,1.1773187509
5.69027,460.563,0.180221,14.7049179299,59.25925926,0,18.51851852,22.22222222,0,0,0,1.0845675285
16.32611,4467.91,0.798991,11.2742375193,51.72413793,0,31.03448276,13.79310345,3.448275862,0,0,4.2127062297
9.36555,4260.88,0.74092,13.0633952536,53.57142857,0,25,14.28571429,7.142857143,0,0,5.1342641785
8.08591,918.501,0.28405,12.371548242,51.85185185,0,22.22222222,18.51851852,7.407407407,0,0,1.3057983752
15.08142,4995.71,0.781491,10.5306778152,54.54545455,0,39.39393939,6.060606061,0,0,0,4.2800593291
7.14208,3796.37,0.683249,13.0859265503,51.72413793,0,27.5862069,17.24137931,3.448275862,0,0,5.9308494655
15.90009,3156.89,0.698398,12.1207977172,47.22222222,0,36.11111111,16.66666667,0,0,0,3.4374579437
16.33229,3438.18,0.765652,11.5883248963,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,3.5898858029
9.32939,5668.55,0.797673,11.8079671751,51.61290323,0,29.03225806,12.90322581,6.451612903,0,0,5.8183651454
16.46761,4064.69,0.75071,12.413022918,56,0,28,16,0,0,0,4.4785602568
7.71719,4717.98,0.728635,12.0854894561,53.57142857,0,32.14285714,14.28571429,0,0,0,6.5143662645
7.89524,1322.94,0.37379,11.2598944312,53.57142857,0,32.14285714,14.28571429,0,0,0,1.3057586626
14.97461,4633.66,0.789098,10.1815863279,51.72413793,0,31.03448276,13.79310345,3.448275862,0,0,3.633096396
15.05837,4119.21,0.771298,11.6068060261,53.125,0,34.375,12.5,0,0,0,3.9633503224
8.29414,1830.07,0.47385,10.8807955752,56,0,28,16,0,0,0,1.9669309257
12.70003,3755.21,0.712049,11.2365409374,56,0,28,16,0,0,0,3.6349318314
16.53755,4610.09,0.776972,10.8928287386,56,0,28,16,0,0,0,3.9738588375
10.18372,4463.59,0.744912,12.9488097683,53.57142857,0,32.14285714,14.28571429,0,0,0,4.609846514
8.53004,1221.85,0.365835,10.6428580829,53.57142857,0,32.14285714,14.28571429,0,0,0,1.2382514585
16.2553,3531.85,0.789474,13.1966411849,58.06451613,0,29.03225806,12.90322581,0,0,0,4.250044715
8.49256,1427.83,0.412721,10.9098431151,51.85185185,0,29.62962963,18.51851852,0,0,0,1.4122127747
14.68348,4359.33,0.759601,11.0846077292,51.85185185,0,29.62962963,18.51851852,0,0,0,3.860803053
15.42174,4156.41,0.789115,12.3997668372,53.33333333,0,30,13.33333333,3.333333333,0,0,4.1911470992
15.83768,4471.1,0.776974,12.2732153935,54.54545455,0,39.39393939,6.060606061,0,0,0,4.3525278827
6.84208,2054.38,0.594484,16.9687855921,62.74509804,0,33.33333333,3.921568627,0,0,0,5.9368400554
13.12354,2544.19,0.674758,13.8768112764,48.48484848,0,15.15151515,36.36363636,0,0,0,3.6603202964
8.28983,1354.18,0.512547,17.348971979,48.48484848,0,15.15151515,36.36363636,0,0,0,4.1695848047
9.64276,3205.04,0.713339,10.2540433117,54.16666667,0,20.83333333,25,0,0,0,3.8986995306
6.5033,1011.91,0.384215,14.3972829774,54.16666667,0,20.83333333,25,0,0,0,2.0438747233
11.86076,5433.88,0.797459,13.0422347005,59.375,0,34.375,6.25,0,0,0,6.2825503548
14.88673,4755.38,0.775858,10.3917527061,55.91397849,0,31.1827957,12.90322581,0,0,0,3.1402815299
15.30362,3621.73,0.764475,10.0840363895,57.40740741,0,31.48148148,11.11111111,0,0,0,2.3915887352
12.39199,3176.35,0.670464,12.3444236231,57.40740741,0,31.48148148,11.11111111,0,0,0,2.8915379134
10.93584,1953.13,0.519875,15.4554068503,57.40740741,0,31.48148148,11.11111111,0,0,0,2.145824245
10.90045,3016.45,0.700077,16.3344302142,51.61290323,0,38.70967742,6.451612903,3.225806452,0,0,5.3977894961
16.47612,4884.82,0.788923,10.7657157185,41.02564103,0,43.58974359,15.38461538,0,0,0,3.6301559646
10.40953,3490.65,0.657179,12.6500224933,41.02564103,0,43.58974359,15.38461538,0,0,0,4.6351819843
13.82249,6082.53,0.778679,8.6357073346,46.51162791,0,48.8372093,4.651162791,0,0,0,3.7409956917
14.22624,6015.02,0.797785,7.7765191712,48.88888889,0,42.22222222,8.888888889,0,0,0,3.0300273599
12.1314,4673.33,0.731817,14.2409900335,50,0,40.625,6.25,3.125,0,0,4.3813229077
13.21578,5523.71,0.730847,11.7823728865,51.06382979,0,44.68085106,4.255319149,0,0,0,4.2314624151
10.829,5059.79,0.748949,12.3691935516,48.88888889,0,33.33333333,8.888888889,8.888888889,0,0,4.545736419
17.41309,4718.38,0.781285,16.9760778161,51.28205128,0,38.46153846,10.25641026,0,0,0,3.7343652916
13.64874,4052.54,0.716703,17.7243167102,51.28205128,0,38.46153846,10.25641026,0,0,0,4.2683501713
14.14529,5197.15,0.750839,11.6330932462,48.88888889,0,42.22222222,8.888888889,0,0,0,4.3360042124
12.75772,4904.24,0.750401,14.4668002352,51.06382979,0,40.42553191,8.510638298,0,0,0,4.3804343557
14.46207,5473.02,0.773973,7.6995674492,51.06382979,0,40.42553191,8.510638298,0,0,0,2.7707014107
12.71309,4766.02,0.763353,14.8511222679,46.51162791,0,30.23255814,13.95348837,9.302325581,0,0,4.1731326492
12.07905,4295.45,0.723146,15.6638282204,51.51515152,0,36.36363636,9.090909091,3.03030303,0,0,5.045961736
11.25867,3158.99,0.713226,13.9142215252,51.42857143,0,31.42857143,11.42857143,5.714285714,0,0,5.2714066559
10.44845,6725.9,0.786461,8.9083485076,46.80851064,0,40.42553191,8.510638298,4.255319149,0,0,3.8960592488
10.61139,6371.1,0.78766,8.934604375,46.80851064,0,40.42553191,8.510638298,4.255319149,0,0,3.897238586
17.22101,4123.59,0.797759,14.4555296049,50,0,36.11111111,11.11111111,2.777777778,0,0,3.7252058537
9.92321,3639.52,0.68486,15.6686677147,50,0,36.11111111,11.11111111,2.777777778,0,0,4.9399040941
11.9753,5644.92,0.763973,9.9430287793,48.88888889,0,42.22222222,8.888888889,0,0,0,4.4420095645
15.90997,4343.18,0.775122,13.9847137679,48.71794872,0,38.46153846,10.25641026,2.564102564,0,0,4.1063689671
7.84921,3557.97,0.649104,15.5230643263,48.71794872,0,38.46153846,10.25641026,2.564102564,0,0,5.8748906149
10.49944,6361.31,0.786765,8.1933079816,46.80851064,0,44.68085106,8.510638298,0,0,0,3.5763242998
13.12291,4415.77,0.76051,17.8271051515,48.27586207,0,37.93103448,13.79310345,0,0,0,4.7753307378
12.17643,4417.68,0.725007,12.9239744649,45.16129032,0,38.70967742,16.12903226,0,0,0,4.3361673033
12.12154,4164.51,0.722245,12.9796165032,50,0,33.33333333,16.66666667,0,0,0,4.378475342
9.22822,5121.16,0.712366,12.0042978785,45.45454545,0,39.39393939,12.12121212,3.03030303,0,0,4.4941066974
8.36306,5240.9,0.722114,12.6982971117,45.45454545,0,39.39393939,12.12121212,3.03030303,0,0,4.8996998327
17.13227,4419.13,0.78791,9.1720801585,51.61290323,0,29.03225806,19.35483871,0,0,0,3.0212385036
11.57803,3298.21,0.66309,11.2229267409,51.61290323,0,29.03225806,19.35483871,0,0,0,4.0953894535
8.90254,4667.26,0.709999,11.7016075145,45.45454545,0,36.36363636,15.15151515,3.03030303,0,0,4.2715167545
8.58311,5863.16,0.745522,12.1985589076,46.875,0,40.625,12.5,0,0,0,5.2706395741
13.5472,6316.96,0.798315,7.5259749376,47.22222222,0,41.66666667,11.11111111,0,0,0,3.1060404344
17.76312,3970.24,0.770935,17.3565065586,45.71428571,0,31.42857143,11.42857143,11.42857143,0,0,3.4026920247
12.12529,2894.25,0.632023,18.6030939327,45.71428571,0,31.42857143,11.42857143,11.42857143,0,0,4.4878300902
13.06245,5605.79,0.759535,8.1418567663,42.85714286,0,45.23809524,9.523809524,2.380952381,0,0,3.1304714307
13.06062,4335.9,0.737217,17.0312808103,48.27586207,0,37.93103448,13.79310345,0,0,0,3.9768720357
9.51204,3859.62,0.711704,16.1978381797,51.42857143,0,37.14285714,11.42857143,0,0,0,5.1807679502
11.91524,4766.48,0.746097,14.6554938135,45.16129032,0,38.70967742,16.12903226,0,0,0,4.3484036423
12.10655,4986.4,0.75545,13.4263513773,51.61290323,0,41.93548387,6.451612903,0,0,0,4.9361021143
10.38768,4678.42,0.737717,11.5556028362,48.48484848,0,39.39393939,6.060606061,6.060606061,0,0,5.0164889757
10.95043,5449.19,0.790224,10.6646339688,58.18181818,0,38.18181818,3.636363636,0,0,0,5.4922108888
10.99937,4898.34,0.78174,11.2838286773,50,0,36.95652174,13.04347826,0,0,0,5.374916565
8.81983,4745.07,0.704199,13.1762210423,53.52112676,0,40.84507042,5.633802817,0,0,0,6.2827369189
10.27695,6031.97,0.780105,11.5599595674,55.69620253,0,40.50632911,3.797468354,0,0,0,5.6587316932
10.74808,5427.37,0.772489,12.2520268438,53.94736842,0,38.15789474,7.894736842,0,0,0,5.3001067896
9.56805,4648.73,0.790321,8.7824667153,48.48484848,0,21.21212121,12.12121212,18.18181818,0,0,2.8435123268
16.71145,4532.66,0.794966,11.0590873965,43.24324324,0,35.13513514,16.21621622,5.405405405,0,0,3.6001530207
10.53438,3187.24,0.666864,12.9857386283,43.24324324,0,35.13513514,16.21621622,5.405405405,0,0,4.6243149623
16.45416,4308.25,0.745762,11.247200021,48.7804878,0,41.46341463,4.87804878,4.87804878,0,0,3.54549362
9.79111,2751.63,0.578641,13.6312176716,48.7804878,0,41.46341463,4.87804878,4.87804878,0,0,4.5659521562
10.36492,5187.41,0.763395,10.5664503723,48.7804878,0,41.46341463,4.87804878,4.87804878,0,0,4.3075162779
13.45439,5326.87,0.782732,11.8628070556,51.1627907,0,34.88372093,9.302325581,4.651162791,0,0,4.8485778245
12.23279,6027.46,0.795173,9.5414032535,51.1627907,0,34.88372093,9.302325581,4.651162791,0,0,3.7993404615
9.87705,4934.42,0.751699,10.4233675232,46.80851064,0,27.65957447,12.76595745,12.76595745,0,0,3.6854086274
11.63082,4119.62,0.745351,13.71353419,53.33333333,0,30,6.666666667,10,0,0,4.7608986206
11.45881,5266.62,0.765006,11.9927650016,53.33333333,0,37.77777778,4.444444444,4.444444444,0,0,4.6875187641
11.47736,4468.88,0.758843,12.5743791476,51.1627907,0,25.58139535,9.302325581,13.95348837,0,0,4.3724772201
11.95088,4820.29,0.767038,10.0298594417,51.1627907,0,25.58139535,9.302325581,13.95348837,0,0,3.5023517633
15.83736,4071.51,0.749179,15.0797745154,51.1627907,0,25.58139535,9.302325581,13.95348837,0,0,3.8650018425
10.58096,4198.72,0.743259,9.7569514533,46.80851064,0,27.65957447,12.76595745,12.76595745,0,0,3.4748620663
14.52833,4645.89,0.779447,9.4286664298,48.7804878,0,31.70731707,14.63414634,4.87804878,0,0,3.0251306866
12.56086,4932.36,0.797992,9.1940869501,53.65853659,0,26.82926829,9.756097561,9.756097561,0,0,3.958055919
11.61644,3517.11,0.720874,16.2331216123,51.61290323,0,25.80645161,9.677419355,12.90322581,0,0,4.6976031866
10.80527,3723.47,0.745541,12.8455555096,54.83870968,0,25.80645161,9.677419355,9.677419355,0,0,5.180612692
10.8034,2565.43,0.680315,14.2796432406,54.54545455,0,21.21212121,12.12121212,12.12121212,0,0,5.2008674644
19.4505,3060.07,0.684876,13.5102281535,56.41025641,0,28.20512821,10.25641026,5.128205128,0,0,4.5959064462
10.76129,4296.94,0.787333,11.7283644428,56.41025641,0,28.20512821,10.25641026,5.128205128,0,0,5.251697833
9.46327,5188.04,0.768264,10.2174893449,51.28205128,0,33.33333333,10.25641026,5.128205128,0,0,4.0423104056
10.65386,4577.78,0.776636,10.6525187875,51.28205128,0,33.33333333,10.25641026,5.128205128,0,0,4.4391612964
19.19974,4647.01,0.787583,10.6481005537,50,0,31.57894737,13.15789474,5.263157895,0,0,4.2602901901
10.29899,4635.66,0.775831,10.6726027745,50,0,31.57894737,13.15789474,5.263157895,0,0,4.3835787089
19.28073,3092.61,0.688789,15.1231242925,51.1627907,0,34.88372093,9.302325581,4.651162791,0,0,4.4171096012
9.38247,4257.65,0.743196,11.3539116714,51.1627907,0,34.88372093,9.302325581,4.651162791,0,0,4.7555601569
19.46766,4600.1,0.799438,10.5883384896,51.35135135,0,29.72972973,10.81081081,8.108108108,0,0,4.3630737324
12.96984,5079.1,0.798356,10.4585423355,51.35135135,0,29.72972973,10.81081081,8.108108108,0,0,4.1471361748
11.49903,4455.67,0.794558,11.1603184442,51.35135135,0,29.72972973,10.81081081,8.108108108,0,0,4.8572607878
17.69587,4270.11,0.753663,11.801910748,48.88888889,0,37.77777778,8.888888889,4.444444444,0,0,4.7335821914
10.82032,3805.79,0.727753,11.9290832346,48.88888889,0,37.77777778,8.888888889,4.444444444,0,0,4.6213797532
11.33601,4249.02,0.790777,11.0447483521,51.35135135,0,24.32432432,10.81081081,13.51351351,0,0,4.5148704498
11.18553,4581.11,0.770507,10.2749068767,51.85185185,0,25.92592593,14.81481481,7.407407407,0,0,4.014825252
12.04321,4460.7,0.778075,12.792380591,51.85185185,0,25.92592593,14.81481481,7.407407407,0,0,4.5968724041
6.03617,2049.38,0.614161,16.6578568938,51.85185185,0,25.92592593,14.81481481,7.407407407,0,0,5.0826991031
12.01204,3871.61,0.752798,12.6575999352,53.57142857,0,21.42857143,17.85714286,7.142857143,0,0,4.6815821369
9.32854,4054.34,0.732361,11.4295922031,48.38709677,0,29.03225806,12.90322581,9.677419355,0,0,4.0704090815
11.27965,3074.12,0.690978,11.727594458,55.17241379,0,17.24137931,20.68965517,6.896551724,0,0,4.4255282155
10.45813,4950.58,0.780287,9.0143925085,45.71428571,0,31.42857143,11.42857143,11.42857143,0,0,3.3196428344
10.6348,5583.67,0.780229,9.995635012,45.71428571,0,31.42857143,11.42857143,11.42857143,0,0,3.5254461035
8.59682,4347.27,0.733694,13.8954723894,48.38709677,0,25.80645161,16.12903226,9.677419355,0,0,5.0418836031
18.05663,5052.27,0.78575,10.4178485085,44.73684211,0,34.21052632,15.78947368,5.263157895,0,0,4.3132816523
10.37833,4834.29,0.756853,10.8311193039,44.73684211,0,34.21052632,15.78947368,5.263157895,0,0,4.1574193144
14.2059,5561.35,0.795847,9.0190969584,51.42857143,0,31.42857143,5.714285714,11.42857143,0,0,3.3089949969
10.96392,4632.03,0.761645,9.6505284139,47.22222222,0,30.55555556,11.11111111,11.11111111,0,0,3.4505632735
9.4007,4482.96,0.758824,11.8618097102,50,0,30,13.33333333,6.666666667,0,0,4.5950749378
11.58422,5253.16,0.797518,9.9269165952,50,0,32.35294118,11.76470588,5.882352941,0,0,3.9998603948
17.22949,3674.91,0.776227,17.897534051,48.48484848,0,21.21212121,12.12121212,18.18181818,0,0,3.4270715282
11.56697,2683.4,0.636894,18.8693882785,48.48484848,0,21.21212121,12.12121212,18.18181818,0,0,4.5915876224
10.92691,4607.99,0.791608,10.893659191,48.48484848,0,21.21212121,12.12121212,18.18181818,0,0,3.9613099364
12.62166,5518.57,0.77256,9.030500037,45,0,37.5,10,7.5,0,0,3.3195392895
11.03427,4618.56,0.748303,10.6133568564,45,0,37.5,10,7.5,0,0,3.8743319151
11.97645,4507.29,0.787627,12.6313545691,51.85185185,0,25.92592593,14.81481481,7.407407407,0,0,4.5882298218
9.56298,3771.71,0.720263,12.9001009949,54.54545455,0,27.27272727,12.12121212,6.060606061,0,0,5.4986601482
12.15952,4088.64,0.74268,12.2677942199,48.27586207,0,27.5862069,17.24137931,6.896551724,0,0,4.4033889484
11.68681,4542.84,0.775014,13.1583417189,55.17241379,0,31.03448276,6.896551724,6.896551724,0,0,4.9715548383
10.64493,4238.62,0.74954,12.0993840406,51.61290323,0,29.03225806,6.451612903,12.90322581,0,0,4.9377584971
8.86504,4275.29,0.718373,11.5947582448,51.42857143,0,37.14285714,5.714285714,5.714285714,0,0,4.7050900098
9.45951,4786.96,0.747484,12.8308233764,55.17241379,0,34.48275862,10.34482759,0,0,0,5.6063210405
10.79215,4917.11,0.75657,10.064113764,55.17241379,0,34.48275862,10.34482759,0,0,0,4.2079004226
7.63869,884.008,0.240317,11.1948679673,55.17241379,0,34.48275862,10.34482759,0,0,0,1.0205972327
11.01043,4366.07,0.798865,13.985140597,59.25925926,0,29.62962963,7.407407407,3.703703704,0,0,5.819684193
13.66696,3664.82,0.727092,11.1335013271,45.71428571,0,37.14285714,17.14285714,0,0,0,4.3329757021
8.6065,6085.12,0.799261,12.7520892703,45.71428571,0,37.14285714,17.14285714,0,0,0,6.7001637594
15.62374,3791.7,0.77396,11.5213996764,51.61290323,0,29.03225806,6.451612903,12.90322581,0,0,3.80431378
10.06143,6285.76,0.793748,10.9546402537,51.28205128,0,43.58974359,5.128205128,0,0,0,5.7565129672
16.35567,5616.99,0.793943,11.4851947348,53.33333333,0,37.77777778,4.444444444,4.444444444,0,0,4.3941897398
11.45299,5584.02,0.781641,10.2122921547,48.88888889,0,28.88888889,13.33333333,8.888888889,0,0,3.7692460761
16.86064,5439.55,0.79352,11.9737457445,48.88888889,0,28.88888889,13.33333333,8.888888889,0,0,4.4227962516
10.30977,3081.23,0.620715,10.7777583387,59.45945946,0,35.13513514,5.405405405,0,0,0,2.4929997909
7.57025,1143.17,0.35554,11.5528845317,57.14285714,0,32.14285714,7.142857143,3.571428571,0,0,1.2337849611
15.144,4404.28,0.782677,6.7042561918,57.14285714,0,32.14285714,7.142857143,3.571428571,0,0,2.2687959456
11.28112,3417.66,0.637223,10.722951767,57.14285714,0,32.14285714,7.142857143,3.571428571,0,0,3.0093941737
14.2447,4567.67,0.75859,13.7391018547,57.14285714,0,32.14285714,7.142857143,3.571428571,0,0,5.4898294058
16.7004,4894.87,0.732067,12.3063492344,53.06122449,0,42.85714286,4.081632653,0,0,0,3.2938894062
14.88845,4921.06,0.780243,11.6438603706,53.65853659,0,26.82926829,9.756097561,9.756097561,0,0,3.9615668029
19.01688,4336.16,0.791663,11.4199458286,48.88888889,0,20,13.33333333,17.77777778,0,0,3.1025344809
12.95838,3238.25,0.698748,13.1432040792,48.88888889,0,20,13.33333333,17.77777778,0,0,3.6194674216
15.93926,4217.11,0.751601,12.9895087575,48.88888889,0,20,13.33333333,17.77777778,0,0,3.4260126797
12.42021,4592.21,0.741195,12.6419358712,48.88888889,0,28.88888889,13.33333333,8.888888889,0,0,3.8653152105
17.11853,4914.49,0.773151,11.8639040284,48.88888889,0,28.88888889,13.33333333,8.888888889,0,0,3.666395788
7.85728,1369.61,0.342057,11.9282558862,56.66666667,0,36.66666667,6.666666667,0,0,0,1.4548862587
10.54018,3050.74,0.62228,9.7969073401,57.14285714,0,31.42857143,11.42857143,0,0,0,2.0242133464
11.01718,2854.63,0.603322,11.4889222381,59.45945946,0,29.72972973,10.81081081,0,0,0,2.181475923
15.5536,4250.66,0.776322,11.6849309378,51.28205128,0,23.07692308,15.38461538,10.25641026,0,0,3.9747844317
